id,verb,verb_compound,verb_feats,verb_is_aux,verb_deprel,sup_verb,sup_verb_feats,sup_verb_deprel,sentence,sentence_id
48034,tahtma,,"af,ps,sg,mod,ps2,cond,past",0,acl:relcl,panema,"ps,aux,ill,sup",conj,"Neilgi oli ju väljaõppinud geolooge , kes ___tahtnuksid___ avastada maavarasid isamaa hüvanguks , aga nad pidid isamaa hüvangu nimel oma täielise hariduse nurka ___panema___ nagu tühja kerjakoti .",8816124
48037,kippuma,,"af,ps,sg,aux,ps3,impf,indic",0,root,kartma,"ps,ill,mod,sup",xcomp,"Muidu ju ___kippus___ igamees ___kartma___ , et tema üksi mõtleb vene riigi vastaselt .",8816170
48040,kippuma,,"af,ps,sg,ps2,impf,main,indic",0,advcl,lööma,"ps,ill,sup,main",xcomp,"Aastakümneid oli Hainsalu lugejatega kohtunud , kriitikajulgust , vastuhakkamist ja isemõtlemist õhutanud , siis kui seisakulained ___kippusid___ üle pea kokku ___lööma___ , oli ta lootust ja usku jaganud ; nüüd siis kuulutas ta kõikidelt treppidelt rõõmu ja rahu , ehk küll rõõmuks ja rahuks põhjust veel ei nähtud .",8816225
48041,kippuma,,"af,ps,sg,ps3,impf,main,indic",0,conj,tilkuma,"ps,ill,sup,main",xcomp,"Auhinna pälvinut on püütud saladuses hoida , põnevust kruvida : tulge Alatskivile , saate näha ja kuulda ; ent ikka alati ___kippus___ tähtis nimi välja ___tilkuma___ , uudishimu oli suur nii võimalike ihaldajate kui kiibitsejate hulgas .",8816254
48043,sattuma,,"af,pl,ps,ps3,impf,main,indic",0,parataxis,seisma,"ps,ill,sup,main",xcomp,"Jott Tee sai Lepikut vaevu tervitada , kohemaid lükati nad lahku ; surnuaial ___sattusid___ nad jälle kõrvu ___seisma___ koos muu kirjarahvaga .",8816301
48045,juhtuma,,"ps,main,past,partic",1,conj,nägema,"ps,ill,mod,sup",xcomp,"Jott haukas vorstileiba ja märgutas , et too on õige küll , ta ise ka oli ___juhtunud___ Tartu turuhoones ___nägema___ noid innukaid poisse , kes ostulisi virgutasid ja võrgutasid umbes sellise tekstiga , et proua , te olete kindlasti Eesti Vabariigi kodanik , kas te ei tahaks end kirja panna , ah te ei tea , kus teie vanemad küsitud ajal elasid , noh , märgime , et Nuustakul , ah Nuustakul kindlasti mitte , no siis ehk sobib Elva .",8816349
48048,sattuma,,"af,ps,sg,aux,ps3,impf,indic",0,parataxis,nägema,"ps,ill,sup,main",xcomp,"Olukorra tõsidus sai piltselgeks eile hilisõhtul , kui parlament töö lõpetas ja kantseleigi tohtis koju minna - siis ___sattus___ Jott ___nägema___ , kuis lossi ülemisele korrusele toodi autokoorem kanderaame , seal oli avatud ambulants , mis pidi teenindama Toompea rahvast võimaliku lahingutegevuse korral , ja trepimademetel olid tuletõrjevoolikud keras nagu madude puntrad , ja pääslas valvasid magamata nägudega noored eesti sõdurpoisid ; Jott oli mõtelnud : mis teist küll peab saama , Issand pangu teid varjule sel ööl !",8816412
48050,saama,,"ps,mod,past,partic",1,root,mõtlema,"ps,aux,ill,sup",parataxis,"Ülemnõukogu esimehena oli ta erakorraliselt süna ___saanud___ ja hiirvaikses saalis teatanud : Me peame ___mõtlema___ oma üleminekuperioodi lõpetamisele , me peame taastama Eesti Vabariigi iseseisvuse ; iga Eestimaa inimene peab teadma , et ühtki tema sammu ei jäeta praeguses olukorras tähelepanuta – igaühel tuleb kunagi vastutada oma järeltulijate ees ; me vajame praegu üksteist rohkem kui kunagi varem ; unustame ja jätame kõrvale kõik teisejärgulised erimeelsused ja keskendume peamisele .",8816421
48068,õppima,,"ps,mod,past,partic",1,root,tundma,"ps,ill,sup,main",xcomp,Entsüklopeediatest ja leksikonidest on nad kõiki tähtsamaid nägu pidi ___õppinud___ ___tundma___ . ”,8816605
48073,saama,,"inf,main",0,xcomp,magama,"ps,aux,ill,sup",xcomp,"Õhtu oli edenenud ja Valeria lootis poisid ___magama___ ___saada___ , et ise veel pisut töötada , nüüd kus arvuti vaba .",8816666
48075,tegema,,"af,imps,main,pres,indic",0,advcl,minema,"ps,ill,mod,sup",advcl,"“ Ka siis , kui ___tehakse___ seadus , et pead ___minema___ ? ”",8816687
48093,saama,,"ps,aux,neg,impf,indic",0,advcl,hakkama,"ps,ill,sup,main",xcomp,"Sellega ___hakkama___ ___saanud___ , hingasin kergendunult ja läksin magama .",8816903
48116,arvama,,"af,ps,sg,aux,ps2,pres,indic",0,root,leidma,"ps,ill,sup,main",xcomp,“ Kust ___arvad___ sa raha ___leidma___ ? ” tunneb Magda huvi .,8817498
48136,kõlbama,,"af,ps,sg,mod,ps3,pres,indic",0,conj,saatma,"ps,ill,sup,main",xcomp,"“ Toores , tahumatu , ___kõlbab___ ainult suuri asju korda ___saatma___ ! ”",8818141
48144,saama,,"af,ps,sg,aux,ps2,impf,indic",0,parataxis,hakkama,"ps,ill,mod,sup",xcomp,Ta kas magab sadulas ( nomaadid ___said___ sellega ___hakkama___ ) või . . .,8818348
48150,õppima,,"af,ps,sg,mod,ps2,pres,imper",0,root,tundma,"ps,ill,mod,sup",xcomp,"“ Vaenlast ___õpi___ ___tundma___ siis , kui too esineb sõbrana – sel hetkel reedab ta sulle oma kavatsused . ”",8818434
48152,õppima,,"ger,main",0,advcl,tundma,"ps,aux,ill,sup",xcomp,"Mõlemat Emersoni üha rohkem ___tundma___ ___õppides___ alustab ta nende kahe Malendiga mängu , mille lõppu teab vaid öises taevas tiirlev ning häälitsev . . .",8818468
48156,asutama,,"af,ps,sg,ps3,main,pres,indic",0,conj,minema,"ps,ill,sup,main",xcomp,Ta paneb kandiku kobamisi aialauale ja ___asutab___ ___minema___ kilpi kontrollima . . .,8818600
48157,asutama,,"af,ps,sg,ps3,main,pres,indic",0,conj,kontrollima,"ps,ill,sup,main",xcomp,Ta paneb kandiku kobamisi aialauale ja ___asutab___ minema kilpi ___kontrollima___ . . .,8818600
48173,sündima,,"ps,neg,impf,main,indic",1,root,saama,"ps,ill,sup,main",conj,“ Õlist oled sa ___sündinud___ ja õliks pead sa ___saama___ ! ” ironiseeris enda üle Bigart …,8819446
48177,saama,,"af,ps,sg,mod,ps3,impf,indic",0,root,hakkama,"ps,aux,ill,sup",xcomp,"Mäletatavasti Pascalil oli see 190 , Buddhal 240 ) ___sai___ sellega ___hakkama___ vähem kui kuu ajaga .",8819742
48180,saama,,"af,pl,ps,mod,ps3,impf,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,Kahe naaberkrundi omanikega ___said___ Bigarti maaklerid kapitali jõul ___hakkama___ . . .,8820016
48211,vaevuma,,"af,ps,sg,ps2,main,pres,imper",1,advcl,tõstma,"ps,ill,sup,main",xcomp,"mõtleb Umi , kui Erebus ei ___vaevu___ naise näo eest loori ___tõstma___ .",8821772
48231,harjuma,,"af,ps,sg,aux,ps1,impf,indic",0,conj,istuma,"ps,ill,mod,sup",xcomp,"Aga Viki oli Ringi inimene , ma ___harjusin___ tema pool ___istuma___ , tema mulle halvasti ei öelnud , ta ei öelnud vahel tükk aega üldse mitte midagi , nokitses oma skeemide kallal või lihtsalt kuulas musa .",8822257
48232,saama,,"ps,sg,neg,ps2,main,pres,imper",1,advcl,hakkama,"ps,ill,mod,sup",xcomp,"Kui võim sellega ___hakkama___ ei ___saa___ , siis on ta omadega läbi ja on ainult aja küsimus , millal ta kokku variseb .",8822267
48245,sattuma,,"ps,aux,past,partic",1,conj,leidma,"ps,aux,ill,sup",xcomp,"Mitte et Ringi inimesed poleks aidanud , aga iga kord ei ___sattunud___ neid kohe ___leidma___ .",8822354
48259,sattuma,,"af,ps,sg,ps3,impf,main,indic",0,conj,laekuma,"ps,aux,ill,sup",xcomp,Ühel niisugusel hetkel ma leidsin Bellsi - või õieti ___sattus___ too just siis ___laekuma___ .,8822457
48273,õppima,,"ps,neg,impf,main,indic",1,acl:relcl,hindama,"ps,aux,ill,sup",xcomp,"kõike , mida olin ___hindama___ ___õppinud___ : julgust ja ettevõtlikust , mängulusti ja leidlikkust .",8822976
48275,kippuma,,"af,ps,sg,ps3,impf,main,indic",0,parataxis,kargama,"ps,aux,ill,sup",xcomp,""" Vähe , "" teatas neiu , "" kolmas käik ___kippus___ välja ___kargama___ . """,8823012
48278,saama,,"af,ps,sg,aux,ps1,impf,indic",0,conj,hakkama,"ps,ill,sup,main",xcomp,"Abielust ma ei räägi , selle vastutusekoormaga ___sain___ ma ___hakkama___ .",8823084
48279,sobima,,"af,ps,sg,mod,ps3,impf,indic",0,root,täitma,"ps,aux,ill,sup",conj,"Selline roog ___sobis___ ärilõunaks , aga mitte kõhtu ___täitma___ .",8823121
48284,harjuma,,"ps,aux,past,partic",1,root,saama,"ps,ill,mod,sup",xcomp,"Kindlasti oli ta ___harjunud___ ___saama___ kõike ja kõiki , keda vaid soovis .",8823188
48306,saama,,"af,ps,sg,mod,ps1,pres,indic",0,root,teadma,"ps,ill,mod,sup",conj,""" Mina ___saan___ teie töö väärtusest aru , aga ma ei pea ___teadma___ teie töö spetsiifikat .",8823549
48311,kippuma,,"af,ps,sg,aux,ps3,impf,indic",0,conj,mängima,"ps,ill,mod,sup",xcomp,"Lõppude lõpuks oli mul õigustus : ma müün ja juhin firmat hästi , ega tiku tõlkimisega kätt proovima ; proua aga ___kippus___ firmat ___mängima___ , ise ei suuda normaalset kasumitki tekitada .",8823584
48321,tegema,,"ps,neg,impf,main,indic",1,ccomp,märkama,"ps,ill,mod,sup",xcomp,"Viipasin käega ja , et teine ei ___teinud___ mind esialgu ___märkama___ , siis tõusin järsult laua taga püsti , et naise tähelepanu võita .",8823660
48333,kippuma,,"af,ps,sg,mod,ps3,impf,indic",0,acl:relcl,hurjutama,"ps,ill,mod,sup",xcomp,"Autoni kõndides kuulasin ka korraks südametunnistuse häält , mis ___kippus___ mind ___hurjutama___ .",8823898
48337,saama,,"af,ps,sg,aux,ps2,pres,imper",1,parataxis,saama,"ps,aux,ill,sup",conj,"Ja Gerril on vaja , et ema ta jaoks alati olemas oleks , "" prahvatas ta lõpuks nutuselt , "" sellest sa aru ei ___saa___ , ega saagi ___saama___ . """,8823960
48341,valmistuma,,"af,ps,sg,ps3,impf,main,indic",0,conj,lõppema,"mod,sup,imps",xcomp,Sekretärineiu nautis juba teist nädalat puhkust või õigupoolest ___valmistus___ ülikooli ___lõpetama___ .,8824039
48365,saama,,"af,ps,sg,mod,ps1,impf,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,Mina ___sain___ endaga majanduslikus mõttes õnneks ise ___hakkama___ .,8824241
48366,kippuma,,"af,ps,sg,mod,ps3,impf,indic",0,root,jääma,"ps,aux,ill,sup",xcomp,"Siin kodumaal ___kippus___ abieluinimeste silmaring mõne aastaga kuidagi ahtaks ja piiratuks ___jääma___ Eriti abielunaiste oma , sest mõned mehed suutsid oma abielu kõrval näha ka muud elu .",8824246
48374,harjuma,,"ps,mod,neg,impf,indic",1,root,jääma,"ps,aux,ill,sup",xcomp,"Hoolimata enda keelteoskusest olin ___harjunud___ siiski tagasihoidlikuks ___jääma___ , kõigile inimestele lihtsalt pole keelteannet antud ja mõttetu oli neid siis selle pärast osatada .",8824343
48376,saama,,"ps,ill,sup,main",1,root,hakkama,"ps,ill,mod,sup",xcomp,Kolmekesi peaksime siis paari nädalaga rahulikus tempos ___hakkama___ ___saama___ .,8824368
48382,saama,,"af,ps,sg,aux,ps3,impf,indic",0,root,kannatama,"ps,ill,sup,main",conj,"Mis ___sai___ tema meie armumise ja armastuse vastu parata , ja tõesti ei pidanud kõrvalised inimesed selle pärast ___kannatama___ .",8824439
48407,innustuma,,"ps,aux,ill,sup",1,root,tegema,"ps,ill,sup,main",conj,""" Sa pead ju tõlkides samuti ___innustuma___ , teksti enda jaoks meeldivaks ___tegema___ , kuidas sa muidu tõlgid ? """,8824867
48426,harjuma,,"ps,mod,past,partic",1,root,jagama,"ps,ill,mod,sup",xcomp,See hääl oli ___harjunud___ korraldusi ___jagama___ .,8825048
48431,harjuma,,"ps,mod,past,partic",1,parataxis,kasutama,"ps,ill,sup,main",xcomp,""" Ei , "" vastasin veidi nipsakalt , "" olen ___harjunud___ ühiskondlikku transporti ___kasutama___ . """,8825103
48447,tegema,,"inf,mod",1,root,tegema,"ps,ill,sup,main",conj,Siit sai ___teha___ ja pidigi ___tegema___ ainult ühe järelduse - mehed on sead !,8825402
48454,tegema,,"af,pl,ps,mod,ps3,impf,indic",0,root,ründama,"ps,ill,mod,sup",conj,Ilmselt ___tegid___ Estomarketi omad mehele tuule alla ja veenvuse lisamiseks pidi ta mind ___ründama___ .,8825566
48457,harjuma,,"ps,mod,past,partic",1,root,rääkima,"ps,ill,sup,main",xcomp,"Olin ___harjunud___ innukalt läbi ___rääkima___ , energiliselt müüma ja seejuures entusiastlikult naeratama .",8825589
48465,saama,,"af,pl,ps,ps2,impf,main,indic",0,advcl,uskuma,"ps,ill,sup,main",xcomp,""" Nüüd , kus ma enam teie väikseid ärisid ei ohusta , tahtsin lihtsalt küsida , kuidas te nii tõsised inimesed ___uskuma___ ___saite___ , et ma teile pistist pakkusin ?",8825642
48474,pidama,,"af,ps,sg,mod,ps1,pres,indic",0,root,tegema,"ps,ill,mod,sup",conj,"Ma ___pean___ , muide , tööd ___tegema___ .",8825706
48475,asutama,,"af,ps,sg,ps3,main,pres,indic",0,conj,minema,"ps,ill,mod,sup",xcomp,"Härra on sellest isegi aru saanud ning ___asutab___ ennast ___minema___ , "" püüdis Tuhkna ülemuse ees lipitsedes mulle kohta kätte näidata .",8825719
48483,saama,,"af,ps,sg,aux,ps1,cond,pres",0,root,minema,"ps,ill,mod,sup",xcomp,___Saaksin___ nad siit kiiremini ___minema___ .,8825840
48484,saama,,"af,ps,sg,aux,ps2,pres,indic",0,ccomp,hakkama,"ps,aux,ill,sup",xcomp,""" Ja isa ütles , et sa ___saad___ ikka ilusti ___hakkama___ . """,8825853
48486,saama,,"af,pl,ps,mod,ps3,pres,indic",0,parataxis,hakkama,"ps,aux,ill,sup",xcomp,Millest tänapäeva lapsed küll peavad mõtlema - kas täiskasvanud ___saavad___ ___hakkama___ .,8825855
48487,tahtma,,"ps,aux,neg,cond,pres",0,conj,soojendama,"ps,ill,mod,sup",xcomp,""" Alguses on jah meri põlvini , aga siis ___tahaks___ ikka kedagi kodu ___soojendama___ .",8825866
48507,saama,,"af,ps,sg,mod,ps1,impf,indic",0,root,hakkama,"ps,aux,ill,sup",xcomp,"Ise ma ___sain___ oma firma raamatupidamisega küll ___hakkama___ , kuid arvutamine ja kalkuleerimine ei suutnud mind sütitada sellise leegiga nagu advokaadihärrat .",8826117
48508,harjutama,,"ps,aux,past,partic",1,root,tulema,"ps,aux,ill,sup",xcomp,""" Ma olen mitu aastat ___harjutanud___ kliente siia ___tulema___ .",8826119
48523,tahtma,,"ps,sg,mod,neg,ps2,pres,imper",1,ccomp,saama,"ps,aux,ill,sup",advcl,"Olin endale tookord lubanud , et mina ei ___taha___ saada kellegi mõttetuks iluasjakeseks , et minust endast peab ___saama___ keegi , mitte ainult oma mehe proua .",8826267
48528,jõudma,,"inf,main",1,parataxis,turgutama,"ps,aux,ill,sup",advcl,""" See oli nüüd küll romantiliselt öeldud , "" suskasin ma irooniliselt , jätkasin äriõpiku stiilis : "" ja naise kui toote elukaar võib ___jõuda___ järku , kus seda peab turul lisaväärtustega uuesti ___turgutama___ . """,8826289
48533,kippuma,,"af,ps,sg,aux,ps3,impf,indic",0,conj,suruma,"ps,aux,ill,sup",xcomp,"Tahtsin Toomasega oma muresid arutada , kuid tema ___kippus___ kohe peale ___suruma___ minu jaoks vastuvõetamatuid lahendusi .",8826320
48578,saama,,"af,ps,sg,mod,ps1,impf,indic",0,root,hoidma,"ps,aux,ill,sup",conj,"Hiljem ___sain___ aru , miks - Eesti esindaja võis olla väike tegelane , kuid inimest , kes tundis Venemaa turgu ning omas vajalikke kontakte Moskvas , pidi ___hoidma___ .",8826861
48588,sattuma,,"ps,main,past,partic",1,advcl,aitama,"ps,ill,sup,main",xcomp,"Tema arvates võib-olla oli , sest olin juhuse tahtel ___sattunud___ teda raskel hetkel ___aitama___ ja lohutama .",8826985
48595,sättima,,"af,ps,sg,aux,ps3,impf,indic",0,advcl,istuma,"ps,ill,mod,sup",xcomp,"Sinust paremat vist on palju tahta , "" küsisin Ivari käest , kui ta ennast mu kabinetti ___istuma___ ___sättis___ .",8827041
48599,saama,,"ps,aux,neg,cond,pres",0,conj,hakkama,"ps,aux,ill,sup",xcomp,"Äkki Anna isegi nõustuks Tartusse jääma , siis ___saaks___ Tartu tõepoolest oma töödega kindlamalt ___hakkama___ .",8827083
48600,saama,,"inf,main",0,conj,hakkama,"ps,ill,sup,main",xcomp,""" Räägi rohkem inimestega , ära proovi kõike ise teha ja kõigega ise ___hakkama___ ___saada___ .",8827085
48607,juhtuma,,"af,ps,sg,aux,ps3,impf,indic",0,root,hakkama,"ps,aux,ill,sup",advcl,""" Mul ___juhtus___ selline asi , et ma pean Tallinnas elama ___hakkama___ , "" teatas poiss punastades .",8827138
48624,sättima,,"ger,mod",0,advcl,kõndima,"ps,aux,ill,sup",xcomp,""" Millest sa räägid ? "" küsis Toomas veel kord , ___sättides___ ennast ilusti mu kõrvale ___kõndima___ .",8827292
48647,arvama,,"af,ps,sg,ps3,main,pres,indic",0,root,jääma,"ps,ill,mod,sup",ccomp,"“ Võib-olla ___arvab___ mõni , et see idioot , kes ilmselt järgmisena terve maja põlema paneb ja teid kõiki ära tapab , peab ikka siia ___jääma___ ? ”",8827719
48652,saama,,"af,ps,sg,aux,ps2,impf,indic",0,root,hakkama,"ps,aux,ill,sup",xcomp,"Oh ema , ema , ema – kuidas sina küll sellega ___hakkama___ ___said___ ?",8827809
48655,jõudma,,"af,impf,imps,main,indic",0,root,ujuma,"ps,ill,sup,main",xcomp,___Ujuma___ ___jõuti___ alles tagasiteel .,8827819
48663,saama,,"af,ps,sg,aux,ps1,pres,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,"“ ___Saan___ ___hakkama___ , ” sisistasin tigedalt , keerasin selja ja läksin maja poole .",8827877
48664,saama,,"af,ps,sg,aux,ps1,pres,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,Ja ma ___saan___ ___hakkama___ .,8827882
48665,saama,,"af,ps,sg,mod,ps1,pres,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,"Ma ___saan___ väga vabalt ___hakkama___ ilma sinu hoolitsuseta , tänan väga !",8827885
48670,tegema,,"af,ps,sg,ps2,main,pres,imper",0,conj,lendama,"ps,ill,sup,main",advcl,"Mul oli paha käia , need kingad olid mulle kohutavalt suured ja ___tee___ pealegi kruusatatud , nii et ma pidin äärepealt ninali ___lendama___ , aga õnneks hoidis ema mul käest kinni .",8827939
48684,saama,,"af,ps,sg,ps3,impf,main,indic",0,root,kompenseerima,"ps,ill,sup,main",conj,""" Kohmakuse pärast ___saigi___ , ta pidi seda kuidagi ___kompenseerima___ ... """,8828208
48708,juhtuma,,"ps,mod,past,partic",1,root,kuulma,"ps,ill,sup,main",xcomp,Kas olete ___juhtunud___ ___kuulma___ seda kontserti ?,8828664
48709,harjuma,,"ps,aux,neg,impf,indic",1,conj,nägema,"ps,aux,ill,sup",xcomp,"See tekitas imestust ja võõrastust , sest väliselt ei erinenud peegel teistest ning inimesed olid ___harjunud___ ___nägema___ peeglist iseennast .",8828692
48710,sattuma,,"ger,main",0,advcl,lugema,"ps,ill,sup,main",xcomp,"Ometi leidus paar eluraskustest vaevatud inimest , kes seda raamatut ___lugema___ ___sattudes___ leidsid , et kirjutatu pakub neile kergendust .",8828697
48761,ulatama,,"ps,aux,past,partic",1,conj,ronima,"ps,ill,sup,main",xcomp,"Olin liiga väike , ma ei ___ulatanud___ hästi aknast sisse ___ronima___ ja kartsin ikka ka .",8829551
48767,saama,,"ps,sg,neg,ps2,main,pres,imper",1,root,hoidma,"ps,ill,sup,main",conj,"Suhkrut ei ___saa___ kuskilt , suhkrut peab ___hoidma___ !",8829625
48782,saama,,"af,impf,imps,main,indic",0,advcl,tulema,"ps,aux,ill,sup",xcomp,"Kui ta ___tulema___ ___saadi___ , siis ta tuli ja lükkas ninaga kätt nagu koerad igavesest ajast igavesti .",8829844
48813,valmistuma,,"af,ps,sg,ps2,main,pres,imper",0,root,käima,"ps,aux,ill,sup",xcomp,"Sa ___valmistu___ ___käima___ teed aastate pikka ,",8830181
48831,saama,,"af,pl,ps,aux,ps1,impf,indic",0,advcl,minema,"ps,ill,mod,sup",xcomp,"Kui me lõpuks ___minema___ ___saime___ , saatis taks meid väravani ja tema silmavaade oli niisugune , nagu näeks ta kõiki läbi .",8830341
48920,juhtuma,,"af,ps,sg,mod,ps3,impf,indic",0,advcl,olema,"ps,ill,mod,sup",csubj,"Kui aga onul ___juhtus___ naljatuju ___olema___ , naeris ema püüdlikult ja kõvasti , silmad külmad ning põsed punnis .",8831337
48935,pidama,,"af,ps,sg,aux,ps1,impf,indic",0,conj,võtma,"ps,ill,sup,main",advcl,"Surusin "" Greeka muinaskangelased "" kaenla alla ja ___pidasin___ aru , kas ei peaks ___võtma___ ka mõnd paksu päris ilma piltideta raamatut , et Ilves näeks , kui tark ma juba olen .",8831541
48940,õppima,,"af,ps,sg,mod,ps3,pres,indic",0,advcl,tundma,"ps,ill,sup,main",xcomp,"Kes nende iseloomu paremini ___tundma___ ___õpib___ , selle silmad lähevad lahti ja ta näeb nende osavad ja võluvad valed läbi .",8831578
49077,saama,,"ps,neg,impf,main,indic",1,root,hiilima,"ps,ill,mod,sup",advcl,"Mina ei ___saanud___ aga teisiti , kui pidin kartusesegase uudishimuga ___hiilima___ aida ukse ette .",8832902
